x,y,z
1.90585,-7.03941,-6.84211
3.21814,-7.04341,6.32724
-6.64216,-7.04741,-2.49313
6.57666,-7.05141,-2.65049
-3.06006,-7.05541,6.39196
-2.06387,-7.05941,-6.77533
6.09353,-7.06341,3.60237
-6.92326,-7.06741,1.45607
4.11595,-7.07141,-5.74926
0.845118,-7.07541,7.016
-5.36189,-7.07942,-4.59696
7.05498,-7.08342,-0.229103
-5.04178,-7.08742,4.93446
0.387261,-7.09142,-7.04002
4.46503,-7.09542,5.45147
-6.97135,-7.09942,-0.999263
5.81381,-7.10342,-3.96749
-1.60224,-7.10742,6.84963
-3.44082,-7.11142,-6.13094
6.6759,-7.11542,2.1916
-6.40055,-7.11942,2.88908
2.76287,-7.12343,-6.45162
2.31658,-7.12743,6.62067
-6.17537,-7.13143,-3.31777
6.78975,-7.13543,-1.72771
-3.83977,-7.13943,5.85532
-1.12702,-7.14343,-6.90661
5.49132,-7.14743,4.33124
-6.97048,-7.15143,0.519135
4.78851,-7.15543,-5.08625
-0.0981113,-7.15943,6.9809
-4.64331,-7.16343,-5.20815
6.9375,-7.16743,0.706368
-5.58706,-7.17143,4.16597
1.3078,-7.17544,-6.84126
3.65796,-7.17944,5.92242
-6.69302,-7.18344,-1.89783
6.21178,-7.18744,-3.12323
-2.47197,-7.19144,6.49404
-2.55962,-7.19544,-6.45554
6.24597,-7.19944,3.02587
-6.6464,-7.20344,1.98388
3.55536,-7.20744,-5.95082
1.39437,-7.21144,6.78608
-5.61095,-7.21544,-4.05644
6.87362,-7.21944,-0.795632
-4.53045,-7.22344,5.22464
-0.192264,-7.22745,-6.90848
4.80335,-7.23145,4.96327
-6.89052,-7.23545,-0.411111
5.35716,-7.23945,-4.34641
-1.00988,-7.24345,6.82001
-3.8574,-7.24745,-5.7092
6.69762,-7.25145,1.59949
-6.0168,-7.25545,3.34014
2.18182,-7.25945,-6.52227
2.79866,-7.26345,6.27772
-6.29913,-7.26745,-2.73954
6.49008,-7.27145,-2.23714
-3.27497,-7.27545,6.02846
-1.65993,-7.27946,-6.65238
5.71244,-7.28346,3.78409
-6.76454,-7.28746,1.06487
4.26305,-7.29146,-5.3536
0.469648,-7.29546,6.82317
-4.95478,-7.29946,-4.70829
6.82958,-7.30346,0.127679
-5.11648,-7.30746,4.51915
0.722537,-7.31146,-6.78384
4.05011,-7.31546,5.48458
-6.68643,-7.31946,-1.31039
5.81336,-7.32346,-3.54566
-1.88675,-7.32747,6.53823
-3.02076,-7.33147,-6.093
6.34049,-7.33547,2.44726
-6.32542,-7.33947,2.47413
2.98766,-7.34347,-6.09486
1.91001,-7.34747,6.50896
-5.79991,-7.35147,-3.50955
6.64235,-7.35547,-1.33275
-3.99738,-7.35947,5.46435
-0.746794,-7.36347,-6.7247
5.08795,-7.36747,4.45344
-6.7555,-7.37147,0.156644
4.87433,-7.37547,-4.67368
-0.433178,-7.37948,6.73466
-4.2248,-7.38348,-5.25693
6.66147,-7.38748,1.02467
-5.59842,-7.39148,3.74484
1.60025,-7.39548,-6.53805
3.23754,-7.39948,5.89627
-6.36504,-7.40348,-2.16211
6.14834,-7.40748,-2.70686
-2.70599,-7.41148,6.1439
-2.1569,-7.41548,-6.35283
5.87645,-7.41948,3.22779
-6.50982,-7.42348,1.58558
3.72358,-7.42748,-5.56484
1.00985,-7.43149,6.61462
-5.21158,-7.43549,-4.18963
6.66865,-7.43949,-0.427935
-4.62246,-7.44349,4.81948
0.155693,-7.44749,-6.67163
4.38673,-7.45149,5.02313
-6.62368,-7.45549,-0.736574
5.37971,-7.45949,-3.92616
-1.31027,-7.46349,6.52529
-3.43686,-7.46749,-5.69425
6.37737,-7.47149,1.87243
-5.96449,-7.4755,2.92265
2.41877,-7.4795,-6.18116
2.38752,-7.4835,6.18846
-5.93542,-7.4875,-2.95096
6.36459,-7.4915,-1.83562
-3.45316,-7.4955,5.6474
-1.27121,-7.4995,-6.49165
5.31707,-7.5035,3.92763
-6.56881,-7.5075,0.698646
4.37081,-7.5115,-4.94705
0.115882,-7.5155,6.59574
-4.54029,-7.5195,-4.77941
6.57157,-7.5235,0.459761
-5.1504,-7.5275,4.1
1.0303,-7.53151,-6.4973
3.62963,-7.53551,5.48105
-6.37364,-7.53951,-1.59139
5.76893,-7.54351,-3.13287
-2.13876,-7.54751,6.20168
-2.60771,-7.55151,-6.01453
5.98286,-7.55551,2.66827
-6.21047,-7.55951,2.06975
3.17593,-7.56351,-5.71898
1.51749,-7.56751,6.35846
-5.4122,-7.57152,-3.65791
6.45749,-7.57552,-0.95522
-4.11554,-7.57952,5.06095
-0.387254,-7.58352,-6.50694
4.67564,-7.58752,4.53519
-6.50659,-7.59152,-0.182049
4.91902,-7.59552,-4.25574
-0.748332,-7.59952,6.45657
-3.80456,-7.60352,-5.2642
6.35741,-7.60752,1.30728
-5.5682,-7.61152,3.32564
1.86069,-7.61552,-6.20819
2.82271,-7.61952,5.82882
-6.01329,-7.62352,-2.39211
6.04419,-7.62753,-2.2997
-2.90372,-7.63153,5.77306
-1.76066,-7.63553,-6.21279
5.48946,-7.63953,3.39167
-6.33466,-7.64353,1.20357
3.85231,-7.64753,-5.16479
0.644977,-7.65153,6.4061
-4.80165,-7.65553,-4.28218
6.42843,-7.65953,-0.0831107
-4.67809,-7.66353,4.40293
0.477726,-7.66753,-6.40162
3.97178,-7.67153,5.03712
-6.32602,-7.67554,-1.03325
5.36005,-7.67954,-3.50636
-1.57923,-7.68354,6.20236
-3.02048,-7.68754,-5.63724
6.03173,-7.69154,2.11151
-5.87056,-7.69554,2.513
2.62608,-7.69954,-5.81557
1.98787,-7.70354,6.05837
-5.55261,-7.70754,-3.12447
6.19936,-7.71154,-1.44916
-3.59183,-7.71554,5.25063
-0.901016,-7.71954,-6.2926
4.90949,-7.72355,4.03035
-6.33752,-7.72755,0.347671
4.43677,-7.73155,-4.53192
-0.206632,-7.73555,6.33393
-4.12091,-7.73955,-4.80807
6.28125,-7.74355,0.763786
-5.14152,-7.74755,3.67971
1.30722,-7.75155,-6.18099
3.21178,-7.75555,5.43469
-6.03386,-7.75955,-1.83899
5.68546,-7.76355,-2.7208
-2.35507,-7.76755,5.84113
-2.20482,-7.77155,-5.89421
5.60441,-7.77555,2.85155
-6.05466,-7.77956,1.67917
3.3247,-7.78356,-5.32565
1.14235,-7.78756,6.16839
-5.00712,-7.79156,-3.77099
6.23466,-7.79556,-0.598511
-4.18707,-7.79956,4.65138
-0.0518296,-7.80356,-6.25314
4.25679,-7.80756,4.57402
-6.22382,-7.81156,-0.493505
4.9203,-7.81556,-3.83505
-1.03333,-7.81956,6.14708
-3.38539,-7.82357,-5.2279
6.02367,-7.82757,1.56352
-5.49461,-7.83157,2.91133
2.08579,-7.83557,-5.85264
2.41658,-7.83957,5.71851
-5.63901,-7.84357,-2.58458
5.89802,-7.84757,-1.905
-3.06201,-7.85157,5.38302
-1.38053,-7.85557,-6.03193
5.08679,-7.85957,3.5145
-6.11934,-7.86357,0.847255
3.93868,-7.86757,-4.75269
0.303247,-7.87157,6.16006
-4.38341,-7.87558,-4.3314
6.1528,-7.87958,0.235321
-4.68975,-7.88358,3.9819
0.770304,-7.88758,-6.09859
3.55132,-7.89158,5.0111
-5.998,-7.89558,-1.29762
5.29614,-7.89958,-3.0899
-1.81327,-7.90358,5.85196
-2.61133,-7.90758,-5.53635
5.66174,-7.91158,2.31334
-5.73348,-7.91558,2.11443
2.79406,-7.91958,-5.42894
1.60307,-7.92358,5.88617
-5.15549,-7.92759,-3.25181
5.99341,-7.93159,-1.08121
-3.68792,-7.93559,4.84001
-0.552882,-7.93959,-6.05452
4.49184,-7.94359,4.08935
-6.06921,-7.94759,0.0221458
4.45819,-7.95159,-4.11056
-0.50693,-7.95559,6.03751
-3.69923,-7.95959,-4.79172
5.95883,-7.96359,1.03612
-5.08752,-7.96759,3.26108
1.54969,-7.97159,-5.83542
2.79956,-7.97559,5.34344
-5.6679,-7.9796,-2.04963
5.55767,-7.9836,-2.31829
-2.53218,-7.9876,5.45769
-1.82101,-7.9916,-5.72872
5.20656,-7.9956,2.99369
-5.85672,-7.9996,1.30586
3.43071,-8.0036,-4.91657
0.788155,-8.0076,5.93777
-4.59007,-8.0116,-3.83998
5.97321,-8.0156,-0.266275
-4.21848,-8.0196,4.22971
0.255769,-8.0236,-5.96292
3.83388,-8.02761,4.56716
-5.90714,-8.03161,-0.773982
4.8756,-8.03561,-3.41432
-1.28441,-8.03961,5.80646
-2.97022,-8.04361,-5.1457
5.66182,-8.04761,1.78318
-5.37553,-8.05161,2.50505
2.26652,-8.05561,-5.47449
2.02246,-8.05961,5.56348
-5.24337,-8.06361,-2.73591
5.70827,-8.06761,-1.5262
-3.17735,-8.07161,4.97529
-1.02013,-8.07561,-5.80894
4.67021,-8.07962,3.5929
-5.86489,-8.08362,0.508139
3.97948,-8.08762,-4.33061
-0.0115592,-8.09162,5.87585
-3.95922,-8.09562,-4.33423
5.84141,-8.09962,0.523517
-4.65456,-8.10362,3.55899
1.02955,-8.10762,-5.76251
3.1331,-8.11162,4.93814
-5.63991,-8.11562,-1.52582
5.18295,-8.11962,-2.6849
-2.00855,-8.12362,5.47471
-2.21265,-8.12762,-5.38942
5.26835,-8.13163,2.4741
-5.55134,-8.13563,1.73036
2.91897,-8.13963,-5.02255
1.2367,-8.14363,5.67026
-4.73936,-8.14763,-3.33985
5.74543,-8.15163,-0.735515
-3.73792,-8.15563,4.41743
-0.230655,-8.15963,-5.77644
4.06627,-8.16363,4.10129
-5.76322,-8.16763,-0.273997
4.43192,-8.17163,-3.68544
-0.774579,-8.17564,5.70605
-3.27797,-8.17964,-4.72742
5.60554,-8.18364,1.26728
-4.98565,-8.18764,2.84708
1.75368,-8.19164,-5.46092
2.39616,-8.19564,5.2048
-5.27642,-8.19964,-2.21931
5.38333,-8.20364,-1.92874
-2.66613,-8.20764,5.05236
-1.44847,-8.21164,-5.52004
4.79063,-8.21564,3.0908
-5.61499,-8.21964,0.953592
3.49016,-8.22364,-4.49338
0.458804,-8.22764,5.66528
-4.16302,-8.23165,-3.86125
5.6721,-8.23565,0.0374748
-4.20134,-8.23965,3.80222
0.531439,-8.24365,-5.63559
3.41388,-8.24765,4.50796
-5.55619,-8.25165,-1.01932
4.78183,-8.25565,-2.99639
-1.49739,-8.25965,5.4347
-2.56214,-8.26365,-5.01473
5.27221,-8.26765,1.96205
-5.20836,-8.27166,2.11013
2.40979,-8.27566,-5.07015
1.64391,-8.27966,5.36142
-4.82745,-8.28366,-2.84197
5.4729,-8.28766,-1.16709
-3.2457,-8.29166,4.55125
-0.683368,-8.29566,-5.54212
4.24147,-8.29966,3.62293
-5.56872,-8.30366,0.196488
3.97089,-8.30766,-3.90062
-0.289813,-8.31166,5.55268
-3.53144,-8.31566,-4.28703
5.49356,-8.31966,0.777179
-4.56908,-8.32366,3.13689
1.25111,-8.32767,-5.39303
2.72009,-8.33167,4.81502
-5.25175,-8.33567,-1.71343
5.02312,-8.33967,-2.28434
-2.16064,-8.34367,5.07098
-1.82797,-8.34767,-5.19374
4.85228,-8.35167,2.5894
-5.32173,-8.35567,1.36454
2.9965,-8.35967,-4.59749
0.89273,-8.36367,5.40851
-4.30872,-8.36767,-3.3789
5.45361,-8.37167,-0.416203
-3.7338,-8.37568,3.98833
0.0613719,-8.37968,-5.45685
3.63496,-8.38368,4.06214
-5.41841,-8.38768,-0.536333
4.35411,-8.39168,-3.25905
-1.00505,-8.39568,5.33877
-2.85996,-8.39968,-4.61151
5.21871,-8.40368,1.46397
-4.83252,-8.40768,2.44084
1.91455,-8.41168,-5.05748
2.005,-8.41568,5.0156
-4.85979,-8.41968,-2.34336
5.15954,-8.42369,-1.55585
-2.7523,-8.42769,4.6259
-1.09691,-8.43169,-5.26341
4.35777,-8.43569,3.13832
-5.32659,-8.43969,0.631719
3.49857,-8.44369,-4.0576
0.158662,-8.44769,5.34896
-3.72786,-8.45169,-3.8304
5.32976,-8.45569,0.308201
-4.13142,-8.45969,3.3712
0.770499,-8.46369,-5.26994
2.99049,-8.46769,4.39945
-5.17015,-8.47169,-1.22471
4.63259,-8.47569,-2.58876
-1.66739,-8.4797,5.03136
-2.16446,-8.4837,-4.83135
4.8548,-8.4877,2.0952
-4.98974,-8.4917,1.73019
2.50494,-8.4957,-4.64202
1.28482,-8.4997,5.10924
-4.39482,-8.5037,-2.89354
5.18913,-8.5077,-0.831807
-3.26216,-8.5117,4.11208
-0.374669,-8.5157,-5.229
3.80214,-8.5197,3.59977
-5.22872,-8.5237,-0.0830695
3.90821,-8.52771,-3.4647
-0.537896,-8.53171,5.18851
-3.10247,-8.53571,-4.18526
5.10887,-8.53971,0.986337
-4.42894,-8.54371,2.71836
1.42986,-8.54771,-4.98921
2.31543,-8.55171,4.63757
-4.833,-8.55571,-1.85525
4.8097,-8.55971,-1.89686
-2.2643,-8.56371,4.64067
-1.46593,-8.56771,-4.94422
4.41387,-8.57171,2.65395
-5.04128,-8.57572,1.02111
3.02132,-8.57972,-4.15453
0.575582,-8.58372,5.09789
-3.86479,-8.58772,-3.3637
5.11527,-8.59172,-0.12798
-3.6786,-8.59572,3.54704
0.318255,-8.59972,-5.09348
3.20386,-8.60372,3.96374
-5.03289,-8.60772,-0.759707
4.21986,-8.61172,-2.8339
-1.19301,-8.61572,4.93417
-2.44811,-8.61972,-4.43927
4.79828,-8.62372,1.61489
-4.62358,-8.62773,2.04568
2.02217,-8.63173,-4.62646
1.62979,-8.63573,4.77158
-4.41786,-8.63973,-2.41611
4.88232,-8.64373,-1.2037
-2.78496,-8.64773,4.17861
-0.770737,-8.65173,-4.95515
3.90874,-8.65573,3.1305
-4.98972,-8.65973,0.334263
3.45023,-8.66373,-3.61049
-0.102353,-8.66773,4.98597
-3.28631,-8.67173,-3.74182
4.94362,-8.67574,0.540587
-4.00319,-8.67974,2.93882
0.967394,-8.68374,-4.86383
2.57083,-8.68774,4.2325
-4.74733,-8.69174,-1.3844
4.42817,-8.69574,-2.18528
-1.78847,-8.69974,4.5952
-1.78073,-8.70374,-4.59063
4.40883,-8.70774,2.17656
-4.71496,-8.71174,1.3692
2.54579,-8.71574,-4.18984
0.949576,-8.71974,4.80254
-3.9401,-8.72374,-2.89343
4.8529,-8.72775,-0.525131
-3.21692,-8.73175,3.6617
-0.0991536,-8.73575,-4.86589
3.35351,-8.73975,3.51721
-4.84161,-8.74375,-0.325075
3.7853,-8.74775,-3.02464
-0.744305,-8.75175,4.78047
-2.6746,-8.75575,-4.02285
4.68315,-8.75975,1.15534
-4.22824,-8.76375,2.30622
1.55953,-8.76775,-4.54911
1.92243,-8.77175,4.40007
-4.38222,-8.77575,-1.9448
4.53722,-8.77976,-1.52627
-2.31286,-8.78376,4.18286
-1.12087,-8.78776,-4.63885
3.95274,-8.79176,2.66098
-4.7044,-8.79576,0.709396
2.98661,-8.79976,-3.69383
0.290428,-8.80376,4.73386
-3.40829,-8.80776,-3.28739
4.72626,-8.81176,0.123579
-3.56114,-8.81576,3.09848
0.534038,-8.81976,-4.68258
2.76694,-8.82376,3.80594
-4.60338,-8.82776,-0.937814
4.02245,-8.83177,-2.41243
-1.33184,-8.83577,4.48948
-2.04543,-8.83977,-4.20413
4.34199,-8.84377,1.71316
-4.35249,-8.84777,1.66517
2.0789,-8.85177,-4.16225
1.27464,-8.85577,4.46661
-3.95186,-8.85977,-2.42636
4.54583,-8.86377,-0.876922
-2.75661,-8.86777,3.70994
-0.475123,-8.87177,-4.58976
3.44361,-8.87578,3.05976
-4.5983,-8.87978,0.0723599
3.33749,-8.88378,-3.15272
-0.328259,-8.88778,4.57161
-2.83968,-8.89178,-3.58783
4.50944,-8.89578,0.728069
-3.80903,-8.89978,2.50703
1.11516,-8.90378,-4.41351
2.15749,-8.90778,3.99958
-4.28449,-8.91178,-1.49106
4.15824,-8.91578,-1.79384
-1.85297,-8.91978,4.12359
-1.41899,-8.92378,-4.28399
3.93226,-8.92778,2.19818
-4.37709,-8.93179,1.03164
2.52415,-8.93579,-3.71219
0.643273,-8.93979,4.43468
-3.46528,-8.94379,-2.82851
4.45793,-8.94779,-0.252744
-3.10906,-8.95179,3.19362
0.136924,-8.95579,-4.44692
2.89619,-8.95979,3.36664
-4.40195,-8.96379,-0.522733
3.59349,-8.96779,-2.58176
-0.901735,-8.9718,4.32363
-2.24988,-8.9758,-3.79119
4.2128,-8.9798,1.27106
-3.95842,-8.9838,1.90323
1.62792,-8.9878,-4.07055
1.54458,-8.9918,4.09412
-3.89628,-8.9958,-1.97348
4.19747,-8.9998,-1.1768
-2.29738,-9.0038,3.69508
-0.80279,-9.0078,-4.26791
3.46712,-9.0118,2.60124
-4.30514,-9.0158,0.425482
2.88287,-9.0198,-3.21437
0.0436055,-9.0238,4.30918
-2.93896,-9.02781,-3.14026
4.27979,-9.03181,0.331475
-3.37161,-9.03581,2.64319
0.701086,-9.03981,-4.21786
2.32951,-9.04381,3.57532
-4.12413,-9.04781,-1.06242
3.75005,-9.05181,-2.00047
-1.41274,-9.05581,3.99956
-1.65494,-9.05981,-3.89628
3.84536,-9.06381,1.74943
-4.00956,-9.06781,1.30315
2.07,-9.07181,-3.66296
0.944244,-9.07582,4.09121
-3.454,-9.07982,-2.3721
4.14085,-9.08382,-0.581049
-2.65668,-9.08782,3.2177
-0.21641,-9.09182,-4.15837
2.96103,-9.09582,2.9152
-4.14388,-9.09982,-0.14684
3.14921,-9.10382,-2.68382
-0.505901,-9.10782,4.09776
-2.3884,-9.11182,-3.35711
4.02064,-9.11582,0.858028
-3.53752,-9.11982,2.07721
1.20438,-9.12383,-3.9122
1.75278,-9.12783,3.68925
-3.77555,-9.13183,-1.5346
3.81138,-9.13583,-1.41775
-1.85016,-9.13983,3.61116
-1.0748,-9.14383,-3.90323
3.42054,-9.14783,2.14875
-3.96504,-9.15183,0.72279
2.42821,-9.15583,-3.2054
0.372175,-9.15983,3.99487
-2.96762,-9.16383,-2.68652
3.99379,-9.16783,-0.0218835
-2.92188,-9.17183,2.70926
0.325368,-9.17583,-3.96209
2.43249,-9.17984,3.13266
-3.9003,-9.18384,-0.666912
3.31955,-9.18784,-2.1364
-1.00015,-9.19184,3.80917
-1.82974,-9.19584,-3.47687
3.68968,-9.19984,1.32257
-3.60602,-9.20384,1.51194
1.63177,-9.20784,-3.54302
1.18559,-9.21184,3.70626
-3.3687,-9.21584,-1.92875
3.77708,-9.21984,-0.853307
-2.20462,-9.22384,3.17181
-0.517725,-9.22785,-3.81822
2.9525,-9.23185,2.46084
-3.82965,-9.23585,0.181491
2.69563,-9.23985,-2.71271
-0.152773,-9.24385,3.81155
-2.45451,-9.24785,-2.90735
3.76389,-9.25185,0.486158
-3.09459,-9.25585,2.18008
0.808715,-9.25985,-3.68797
1.89172,-9.26385,3.25613
-3.5845,-9.26785,-1.12172
3.39099,-9.27185,-1.59183
-1.42284,-9.27586,3.45457
-1.27945,-9.27986,-3.49961
3.29946,-9.28386,1.70984
-3.57865,-9.28786,0.963836
1.98062,-9.29186,-3.12066
0.644208,-9.29586,3.62932
-2.9198,-9.29986,-2.23325
3.65154,-9.30386,-0.323108
-2.46593,-9.30786,2.69868
-0.00306144,-9.31186,-3.64544
2.45665,-9.31586,2.67947
-3.61135,-9.31986,-0.31344
2.8674,-9.32386,-2.20081
-0.623957,-9.32787,3.54987
-1.93095,-9.33187,-3.03112
3.46177,-9.33587,0.926125
-3.16964,-9.33987,1.64932
1.22094,-9.34387,-3.34685
1.35828,-9.34787,3.28214
-3.20841,-9.35187,-1.49955
3.36803,-9.35587,-1.0602
-1.76332,-9.35987,3.04688
-0.757515,-9.36387,-3.42696
2.86383,-9.36787,2.01032
-3.45877,-9.37187,0.452654
2.23883,-9.37588,-2.66094
0.144656,-9.37988,3.46367
-2.44003,-9.38388,-2.44727
3.44137,-9.38788,0.157298
-2.63422,-9.39188,2.20307
0.45424,-9.39588,-3.3928
1.95211,-9.39988,2.79848
-3.31868,-9.40388,-0.743891
2.94069,-9.40788,-1.68644
-1.02406,-9.41188,3.2199
-1.41391,-9.41588,-3.05647
3.09756,-9.41988,1.29264
-3.14711,-9.42389,1.13405
1.54767,-9.42789,-2.95291
0.849183,-9.43189,3.21223
-2.7874,-9.43589,-1.7873
3.25163,-9.43989,-0.561619
-2.01238,-9.44389,2.60063
-0.273673,-9.44789,-3.26535
2.39807,-9.45189,2.21609
-3.25361,-9.45589,-0.0123629
2.39977,-9.45989,-2.1798
-0.294243,-9.46389,3.21685
-1.94778,-9.46789,-2.56225
3.15572,-9.47189,0.569783
-2.70253,-9.47589,1.70404
0.839875,-9.4799,-3.07021
1.45069,-9.4839,2.81979
-2.96272,-9.4879,-1.09641
2.91343,-9.4919,-1.18989
-1.34056,-9.4959,2.83387
-0.923817,-9.4999,-2.98303
2.685,-9.5039,1.57056
-3.02903,-9.5079,0.651735
1.78477,-9.5119,-2.5176
0.381735,-9.5159,3.0499
-2.33329,-9.5199,-1.98172
3.04671,-9.5239,-0.113085
-2.16008,-9.5279,2.1338
0.152075,-9.53191,-3.01987
1.92097,-9.53591,2.31869
-2.96996,-9.53991,-0.411663
2.45826,-9.54391,-1.69434
-0.663672,-9.54791,2.89775
-1.46057,-9.55191,-2.57444
2.80418,-9.55591,0.906185
-2.66853,-9.55991,1.21945
1.13739,-9.56391,-2.69034
0.973051,-9.56791,2.74011
-2.55618,-9.57191,-1.35809
2.78899,-9.57592,-0.723469
-1.56159,-9.57992,2.40554
-0.472788,-9.58392,-2.81514
2.23886,-9.58792,1.7491
-2.81875,-9.59192,0.223079
1.91937,-9.59592,-2.05775
-0.0236319,-9.59992,2.80017
-1.86398,-9.60392,-2.0713
2.75971,-9.60792,0.268065
-2.20398,-9.61192,1.65935
0.502869,-9.61592,-2.69836
1.44575,-9.61992,2.31665
-2.617,-9.62392,-0.728964
2.40876,-9.62792,-1.22513
-0.944638,-9.63193,2.51668
-0.997016,-9.63593,-2.4809
2.39858,-9.63993,1.14829
-2.53071,-9.64393,0.768191
1.33847,-9.64793,-2.26406
0.538274,-9.65193,2.55939
-2.11455,-9.65593,-1.51383
2.56712,-9.65993,-0.309219
-1.6732,-9.66393,1.95162
-0.0829414,-9.66793,-2.55425
1.77514,-9.67194,1.8173
-2.52132,-9.67594,-0.138699
1.94162,-9.67994,-1.59027
-0.353912,-9.68394,2.46903
-1.39718,-9.68794,-2.04738
2.39825,-9.69194,0.560995
-2.13408,-9.69594,1.19769
0.760598,-9.69994,-2.30926
0.993664,-9.70394,2.2014
-2.20449,-9.70794,-0.946616
2.24918,-9.71194,-0.786985
-1.12003,-9.71594,2.0847
-0.579515,-9.71994,-2.27747
1.95128,-9.72394,1.27961
-2.28646,-9.72795,0.3731
1.42427,-9.73195,-1.80574
0.16732,-9.73595,2.2767
-1.64965,-9.73995,-1.55308
2.24821,-9.74395,0.0316015
-1.66529,-9.74795,1.48468
0.224218,-9.75195,-2.20209
1.31255,-9.75595,1.76029
-2.13918,-9.75995,-0.408938
1.83876,-9.76395,-1.13322
-0.58427,-9.76795,2.06051
-0.952,-9.77195,-1.89806
1.96722,-9.77596,0.748829
-1.93937,-9.77996,0.768957
0.901362,-9.78396,-1.86057
0.585874,-9.78796,1.96281
-1.74195,-9.79196,-1.04075
1.96864,-9.79596,-0.404503
-1.16758,-9.79996,1.61169
-0.226557,-9.80396,-1.9573
1.47352,-9.80796,1.27774
-1.92938,-9.81196,0.0536912
1.37227,-9.81596,-1.32805
-0.112507,-9.81996,1.88564
-1.17697,-9.82397,-1.45068
1.82673,-9.82797,0.272323
-1.51261,-9.83197,1.02199
0.420713,-9.83597,-1.75407
0.864847,-9.83997,1.55791
-1.66873,-9.84397,-0.558223
1.58657,-9.84797,-0.707302
-0.683687,-9.85197,1.57202
-0.5511,-9.85597,-1.59879
1.46535,-9.85997,0.796057
-1.59528,-9.86397,0.396403
0.894431,-9.86797,-1.35022
0.248032,-9.87197,1.57563
-1.22823,-9.87597,-0.978043
1.54104,-9.87998,-0.106069
-1.04628,-9.88398,1.10105
0.0279026,-9.88798,-1.49235
0.969329,-9.89198,1.09962
-1.43052,-9.89598,-0.152365
1.13573,-9.89998,-0.836968
-0.265874,-9.90398,1.35664
-0.704763,-9.90798,-1.15552
1.27196,-9.91198,0.367056
-1.15894,-9.91598,0.57457
0.454607,-9.91998,-1.17781
0.448287,-9.92398,1.14611
-1.07516,-9.92799,-0.528339
1.11722,-9.93199,-0.327837
-0.584838,-9.93599,0.966504
-0.215196,-9.93999,-1.07254
0.853042,-9.94399,0.624034
-1.01235,-9.94799,0.112422
0.644609,-9.95199,-0.736448
0.0208074,-9.95599,0.93691
-0.618466,-9.95999,-0.645022
0.846045,-9.96399,0.0552496
-0.623144,-9.96799,0.500795
0.113704,-9.97199,-0.73919
0.38501,-9.976,0.57558
-0.614084,-9.98,-0.150304
0.495698,-9.984,-0.272178
-0.157535,-9.988,0.463767
-0.160797,-9.992,-0.366204
0.258841,-9.996,0.114003
-0,-10,0
